,Date,Product ID,Category,Product Name,Quantity,Price per Unit,Total Value,Shelf Life (days)/ Warranty,Production Date,Expiration Date/Warranty Period,Holiday,Seasonality,Product Score,comp_1,comp_2,comp_3,Lag Price
161,01-08-2017,ID_162,Kitchen Ware and Household Appliances,garden10,27.0,59.9,1617.3,365,01-08-2017,01-08-2018,1,1,4.2,59.9,59.9,59.9,65.67157365953719
162,01-09-2017,ID_163,Kitchen Ware and Household Appliances,garden10,17.0,59.9,1018.3,365,01-09-2017,01-09-2018,1,1,4.2,59.9,59.9,59.9,63.54457973151112
163,01-10-2017,ID_164,Kitchen Ware and Household Appliances,garden10,31.0,59.9,1856.9,365,01-10-2017,01-10-2018,1,1,4.2,59.9,59.9,59.9,65.79939675776185
164,01-11-2017,ID_165,Kitchen Ware and Household Appliances,garden10,87.0,53.64828125,4712.19,720,01-11-2017,22-10-2019,0,1,4.2,52.40694444,53.64828125,53.78571429,56.80214870507313
165,01-12-2017,ID_166,Kitchen Ware and Household Appliances,garden10,32.0,55.425,1769.7,365,01-12-2017,01-12-2018,1,1,4.2,55.1,55.425,55.75,51.27550530045727
166,01-01-2018,ID_167,Kitchen Ware and Household Appliances,garden10,29.0,49.9,1447.1,720,01-01-2018,22-12-2019,0,1,4.2,49.9,49.9,49.9,51.688614951582075
167,01-02-2018,ID_168,Kitchen Ware and Household Appliances,garden10,36.0,50.9,1828.4,365,01-02-2018,01-02-2019,0,1,4.2,50.54516129,50.9,50.35714286,53.54591131689423
168,01-03-2018,ID_169,Kitchen Ware and Household Appliances,garden10,35.0,53.9,1886.5,365,01-03-2018,01-03-2019,1,1,4.2,53.9,53.9,53.9,58.85044397403965
169,01-04-2018,ID_170,Kitchen Ware and Household Appliances,garden10,13.0,53.9,700.7,365,01-04-2018,01-04-2019,1,1,4.2,53.9,53.9,53.9,49.21677963103656
170,01-05-2018,ID_171,Kitchen Ware and Household Appliances,garden10,29.0,53.70952381,1559.1,720,01-05-2018,20-04-2020,0,1,4.2,53.41515152,53.70952381,53.05789474,55.09342802673789
171,01-06-2018,ID_172,Kitchen Ware and Household Appliances,garden10,6.0,49.9,299.4,365,01-06-2018,01-06-2019,0,1,4.2,49.9,49.9,49.9,54.724453467299995
172,01-07-2018,ID_173,Kitchen Ware and Household Appliances,garden10,14.0,49.9,698.6,720,01-07-2018,20-06-2020,1,1,4.2,49.91,49.9,49.9,50.04537268915315
173,01-08-2018,ID_174,Kitchen Ware and Household Appliances,garden10,10.0,49.9,499.0,720,01-08-2018,21-07-2020,1,1,4.2,49.91,49.9,49.9,52.62957216352458
174,01-01-2018,ID_175,Computer Accessories,computers6,22.0,150.3545455,3307.8,720,01-01-2018,22-12-2019,0,1,4.3,156.5113514,150.3545455,97.6425,158.40212935724418
175,01-02-2018,ID_176,Computer Accessories,computers6,69.0,149.9,10343.1,365,01-02-2018,01-02-2019,0,1,4.3,149.0,149.9,78.7122807,154.99166391678696
176,01-03-2018,ID_177,Computer Accessories,computers6,51.0,149.9,7644.9,365,01-03-2018,01-03-2019,1,1,4.3,136.1428571,149.9,81.02391304,137.83450262474997
177,01-04-2018,ID_178,Computer Accessories,computers6,35.0,149.9,5246.5,720,01-04-2018,21-03-2020,1,1,4.3,120.9230769,149.9,80.66666667,134.0368878532642
178,01-05-2018,ID_179,Computer Accessories,computers6,52.0,149.9,7794.8,720,01-05-2018,20-04-2020,0,1,4.3,119.0,149.9,79.8,132.14834387361557
179,01-06-2018,ID_180,Computer Accessories,computers6,27.0,149.9,4047.3,720,01-06-2018,21-05-2020,0,1,4.3,114.4911538,149.9,78.9,131.41479892665114
180,01-07-2018,ID_181,Computer Accessories,computers6,13.0,149.9,1948.7,365,01-07-2018,01-07-2019,1,1,4.3,119.99,149.9,77.9,134.08087611940596
181,01-08-2018,ID_182,Computer Accessories,computers6,5.0,149.9,749.5,720,01-08-2018,21-07-2020,1,1,4.3,119.99,149.9,77.9,132.78533470614266
182,01-01-2018,ID_183,Health and Beauty,health6,3.0,61.99,185.97,365,01-01-2018,01-01-2019,0,0,3.9,23.99,89.99,58.99,71.54796763276121
183,01-03-2018,ID_184,Health and Beauty,health6,13.0,61.99,805.87,720,01-03-2018,19-02-2020,1,0,3.9,23.99,83.74,58.99,66.1660005998912
184,01-04-2018,ID_185,Health and Beauty,health6,15.0,64.99,974.85,365,01-04-2018,01-04-2019,1,0,3.9,64.99,79.99,58.99,71.57993697346642
185,01-05-2018,ID_186,Health and Beauty,health6,38.0,64.99,2469.62,365,01-05-2018,01-05-2019,0,0,3.9,23.99,79.99,58.99,69.7262989988593
186,01-06-2018,ID_187,Health and Beauty,health6,26.0,66.99,1741.74,720,01-06-2018,21-05-2020,0,0,3.9,23.99,79.99,58.99,66.17757514533434
187,01-07-2018,ID_188,Health and Beauty,health6,27.0,66.99,1808.73,720,01-07-2018,20-06-2020,1,0,3.9,23.99,79.99,58.99,68.61871035080347
188,01-08-2018,ID_189,Health and Beauty,health6,28.0,66.99,1875.72,365,01-08-2018,01-08-2019,1,0,3.9,23.99,82.82142857,58.99,71.73149900935606
189,01-05-2017,ID_190,Kitchen Ware and Household Appliances,garden6,4.0,59.9,239.6,720,01-05-2017,21-04-2019,1,1,4.1,59.9,59.9,59.9,62.99260955501259
190,01-06-2017,ID_191,Kitchen Ware and Household Appliances,garden6,1.0,59.9,59.9,720,01-06-2017,22-05-2019,1,1,4.1,59.9,59.9,59.9,64.77462884168533
191,01-07-2017,ID_192,Kitchen Ware and Household Appliances,garden6,14.0,59.9,838.6,365,01-07-2017,01-07-2018,1,1,4.1,59.9,59.9,59.9,62.81637785125766
192,01-08-2017,ID_193,Kitchen Ware and Household Appliances,garden6,39.0,59.9,2336.1,365,01-08-2017,01-08-2018,1,1,4.1,59.9,59.9,59.9,54.35413603465379
193,01-09-2017,ID_194,Kitchen Ware and Household Appliances,garden6,37.0,59.9,2216.3,365,01-09-2017,01-09-2018,1,1,4.1,59.9,59.9,59.9,60.0971231522953
194,01-10-2017,ID_195,Kitchen Ware and Household Appliances,garden6,39.0,59.9,2336.1,720,01-10-2017,21-09-2019,1,1,4.1,59.9,59.9,59.9,61.82842310323657
195,01-11-2017,ID_196,Kitchen Ware and Household Appliances,garden6,91.0,52.40694444,4769.7,720,01-11-2017,22-10-2019,0,1,4.1,52.40694444,53.64828125,53.78571429,54.377575558505676
196,01-12-2017,ID_197,Kitchen Ware and Household Appliances,garden6,51.0,55.1,2881.6,365,01-12-2017,01-12-2018,1,1,4.1,55.1,55.425,55.75,60.498970239164365
197,01-01-2018,ID_198,Kitchen Ware and Household Appliances,garden6,12.0,49.9,598.8,365,01-01-2018,01-01-2019,0,1,4.1,49.9,49.9,49.9,48.571149271571656
198,01-02-2018,ID_199,Kitchen Ware and Household Appliances,garden6,39.0,50.54516129,1970.1,365,01-02-2018,01-02-2019,0,1,4.1,50.54516129,50.9,50.35714286,46.285745603438365
199,01-03-2018,ID_200,Kitchen Ware and Household Appliances,garden6,31.0,53.9,1670.9,365,01-03-2018,01-03-2019,1,1,4.1,53.9,53.9,53.9,52.804624578822555
200,01-04-2018,ID_201,Kitchen Ware and Household Appliances,garden6,46.0,53.9,2479.4,720,01-04-2018,21-03-2020,1,1,4.1,53.9,53.9,53.9,50.4591440953792
201,01-05-2018,ID_202,Kitchen Ware and Household Appliances,garden6,56.0,53.41515152,2982.4,720,01-05-2018,20-04-2020,0,1,4.1,53.41515152,53.70952381,53.05789474,57.49787994844019
202,01-06-2018,ID_203,Kitchen Ware and Household Appliances,garden6,12.0,49.9,598.8,365,01-06-2018,01-06-2019,0,1,4.1,49.9,49.9,49.9,53.276945433335754
203,01-07-2018,ID_204,Kitchen Ware and Household Appliances,garden6,6.0,49.91,299.46,365,01-07-2018,01-07-2019,1,1,4.1,49.91,49.9,49.9,52.77570090127507
204,01-08-2018,ID_205,Kitchen Ware and Household Appliances,garden6,6.0,49.91,299.46,720,01-08-2018,21-07-2020,1,1,4.1,49.91,49.9,49.9,48.79790856016676
205,01-02-2018,ID_206,Health and Beauty,health10,21.0,47.35789474,994.04,365,01-02-2018,01-02-2019,0,0,4.2,23.99,89.99,58.99,71.50738042082756
206,01-03-2018,ID_207,Health and Beauty,health10,58.0,48.45944444,2809.65,720,01-03-2018,19-02-2020,1,0,4.2,23.99,83.74,58.99,73.68822687013463
207,01-04-2018,ID_208,Health and Beauty,health10,18.0,53.70176471,965.91,365,01-04-2018,01-04-2019,1,0,4.2,53.70176471,79.99,58.99,55.103576126475275
208,01-05-2018,ID_209,Health and Beauty,health10,33.0,52.06928571,1723.08,365,01-05-2018,01-05-2019,0,0,4.2,23.99,79.99,58.99,67.39899863580791
209,01-06-2018,ID_210,Health and Beauty,health10,9.0,49.98,449.82,365,01-06-2018,01-06-2019,0,0,4.2,23.99,79.99,58.99,66.57125470983678
210,01-07-2018,ID_211,Health and Beauty,health10,5.0,51.512,257.56,365,01-07-2018,01-07-2019,1,0,4.2,23.99,79.99,58.99,70.4322922092619
211,01-08-2018,ID_212,Health and Beauty,health10,11.0,50.71,557.85,720,01-08-2018,21-07-2020,1,0,4.2,23.99,82.82142857,58.99,67.54095675869635
212,01-06-2017,ID_213,Fashion Accessories,watches2,5.0,157.99,789.95,720,01-06-2017,22-05-2019,1,2,4.0,163.0,157.99,185.0,168.77053672302492
213,01-07-2017,ID_214,Fashion Accessories,watches2,6.0,171.792,1016.95,720,01-07-2017,21-06-2019,1,2,4.0,161.5909091,171.792,197.383,172.56103614090645
214,01-08-2017,ID_215,Fashion Accessories,watches2,5.0,169.9,849.5,365,01-08-2017,01-08-2018,1,2,4.0,160.6692308,169.9,179.9,170.21460351569908
215,01-09-2017,ID_216,Fashion Accessories,watches2,10.0,160.4,1604.0,365,01-09-2017,01-09-2018,1,2,4.0,148.7785714,160.4,164.57,173.73377116500538
216,01-10-2017,ID_217,Fashion Accessories,watches2,16.0,149.475,2391.6,365,01-10-2017,01-10-2018,1,2,4.0,134.9,149.475,232.49,192.382939143017
217,01-11-2017,ID_218,Fashion Accessories,watches2,26.0,140.56,3660.0,720,01-11-2017,22-10-2019,0,2,4.0,133.0,108.0,174.4333333,151.12939647214796
218,01-12-2017,ID_219,Fashion Accessories,watches2,6.0,149.0,894.0,365,01-12-2017,01-12-2018,1,2,4.0,149.0,108.0,185.96,165.93201171643986
219,01-01-2018,ID_220,Fashion Accessories,watches2,8.0,148.5,1188.0,365,01-01-2018,01-01-2019,0,2,4.0,148.5,108.0,199.0,165.99622377198162
220,01-02-2018,ID_221,Fashion Accessories,watches2,14.0,145.9942857,2043.92,720,01-02-2018,22-01-2020,0,2,4.0,128.2416667,108.0,182.0,157.81804387283316
221,01-03-2018,ID_222,Fashion Accessories,watches2,9.0,123.9666667,1115.7,720,01-03-2018,19-02-2020,1,2,4.0,117.4412903,105.6428571,151.8784375,135.66086188602821
222,01-04-2018,ID_223,Fashion Accessories,watches2,10.0,119.19,1191.9,720,01-04-2018,21-03-2020,1,2,4.0,105.648625,105.0,150.1333333,120.31128123316157
223,01-05-2018,ID_224,Fashion Accessories,watches2,22.0,118.1318182,2598.9,365,01-05-2018,01-05-2019,0,2,4.0,103.7925234,105.0,132.53125,115.86162155507462
224,01-06-2018,ID_225,Fashion Accessories,watches2,1.0,139.9,139.9,365,01-06-2018,01-06-2019,0,2,4.0,119.0,105.0,138.22,130.74630191352674
225,01-07-2018,ID_226,Fashion Accessories,watches2,5.0,138.98,694.9,365,01-07-2018,01-07-2019,1,2,4.0,118.3636364,105.0,155.0,136.1703349684435
226,01-08-2018,ID_227,Fashion Accessories,watches2,3.0,138.0,414.0,365,01-08-2018,01-08-2019,1,2,4.0,112.0,105.0,145.5509091,127.93279472958146
227,01-08-2017,ID_228,Health and Beauty,health1,3.0,84.99,254.97,365,01-08-2017,01-08-2018,1,0,3.8,23.39740741,89.99,58.99,73.69192173952196
228,01-09-2017,ID_229,Health and Beauty,health1,4.0,84.99,339.96,365,01-09-2017,01-09-2018,1,0,3.8,23.99,89.99,58.99,68.62381214165944
229,01-10-2017,ID_230,Health and Beauty,health1,3.0,84.99,254.97,365,01-10-2017,01-10-2018,1,0,3.8,23.99,89.99,58.99,71.18336834607061
230,01-11-2017,ID_231,Health and Beauty,health1,36.0,84.99,3059.64,720,01-11-2017,22-10-2019,0,0,3.8,23.99,89.99,58.99,74.46125794916776
231,01-12-2017,ID_232,Health and Beauty,health1,50.0,84.99,4249.5,365,01-12-2017,01-12-2018,1,0,3.8,23.99,89.99,58.99,72.88793996135036
232,01-01-2018,ID_233,Health and Beauty,health1,13.0,84.99,1104.87,365,01-01-2018,01-01-2019,0,0,3.8,23.99,89.99,58.99,80.79432244650012
233,01-02-2018,ID_234,Health and Beauty,health1,7.0,84.99,594.93,365,01-02-2018,01-02-2019,0,0,3.8,23.99,89.99,58.99,67.08595289566853
234,01-03-2018,ID_235,Health and Beauty,health1,4.0,84.99,339.96,720,01-03-2018,19-02-2020,1,0,3.8,23.99,83.74,58.99,72.17202949275665
235,01-06-2018,ID_236,Health and Beauty,health1,2.0,84.99,169.98,720,01-06-2018,21-05-2020,0,0,3.8,23.99,79.99,58.99,67.76047189107669
236,01-02-2017,ID_237,Kitchen Ware and Household Appliances,garden8,1.0,179.99,179.99,365,01-02-2017,01-02-2018,0,1,4.2,179.99,179.99,179.99,187.8817564968541
237,01-04-2017,ID_238,Kitchen Ware and Household Appliances,garden8,3.0,179.99,539.97,365,01-04-2017,01-04-2018,1,1,4.2,179.99,179.99,179.99,197.11367384040057
238,01-09-2017,ID_239,Kitchen Ware and Household Appliances,garden8,2.0,179.99,359.98,365,01-09-2017,01-09-2018,1,1,4.2,59.9,59.9,59.9,57.59461490713405
239,01-10-2017,ID_240,Kitchen Ware and Household Appliances,garden8,6.0,179.99,1079.94,720,01-10-2017,21-09-2019,1,1,4.2,59.9,59.9,59.9,54.01475319544778
240,01-11-2017,ID_241,Kitchen Ware and Household Appliances,garden8,13.0,179.99,2339.87,365,01-11-2017,01-11-2018,0,1,4.2,52.40694444,53.64828125,53.78571429,57.651363840460725
241,01-12-2017,ID_242,Kitchen Ware and Household Appliances,garden8,15.0,183.99,2759.85,365,01-12-2017,01-12-2018,1,1,4.2,55.1,55.425,55.75,59.843896609021385
242,01-01-2018,ID_243,Kitchen Ware and Household Appliances,garden8,14.0,187.8542857,2629.96,365,01-01-2018,01-01-2019,0,1,4.2,49.9,49.9,49.9,47.66109860505516
243,01-02-2018,ID_244,Kitchen Ware and Household Appliances,garden8,12.0,179.0,2148.0,365,01-02-2018,01-02-2019,0,1,4.2,50.54516129,50.9,50.35714286,49.93745607813734
244,01-03-2018,ID_245,Kitchen Ware and Household Appliances,garden8,13.0,175.1538462,2277.0,720,01-03-2018,19-02-2020,1,1,4.2,53.9,53.9,53.9,56.3345480144853
245,01-04-2018,ID_246,Kitchen Ware and Household Appliances,garden8,11.0,179.0,1969.0,365,01-04-2018,01-04-2019,1,1,4.2,53.9,53.9,53.9,58.43385920229873
246,01-05-2018,ID_247,Kitchen Ware and Household Appliances,garden8,3.0,179.0,537.0,720,01-05-2018,20-04-2020,0,1,4.2,53.41515152,53.70952381,53.05789474,57.86427086935573
247,01-06-2018,ID_248,Kitchen Ware and Household Appliances,garden8,10.0,159.0,1590.0,720,01-06-2018,21-05-2020,0,1,4.2,49.9,49.9,49.9,45.965975070852096
248,01-07-2018,ID_249,Kitchen Ware and Household Appliances,garden8,8.0,139.0,1112.0,720,01-07-2018,20-06-2020,1,1,4.2,49.91,49.9,49.9,52.97689090522942
249,01-08-2018,ID_250,Kitchen Ware and Household Appliances,garden8,7.0,139.0,973.0,365,01-08-2018,01-08-2019,1,1,4.2,49.91,49.9,49.9,51.66566215414614
250,01-04-2017,ID_251,Kitchen Ware and Household Appliances,garden9,3.0,59.9,179.7,720,01-04-2017,22-03-2019,1,1,4.0,59.9,59.9,59.9,62.36250227300636
251,01-05-2017,ID_252,Kitchen Ware and Household Appliances,garden9,7.0,59.9,419.3,720,01-05-2017,21-04-2019,1,1,4.0,59.9,59.9,59.9,61.27652921134894
252,01-06-2017,ID_253,Kitchen Ware and Household Appliances,garden9,4.0,59.9,239.6,365,01-06-2017,01-06-2018,1,1,4.0,59.9,59.9,59.9,65.0583023639018
253,01-07-2017,ID_254,Kitchen Ware and Household Appliances,garden9,19.0,59.9,1138.1,365,01-07-2017,01-07-2018,1,1,4.0,59.9,59.9,59.9,62.09327437822779
254,01-08-2017,ID_255,Kitchen Ware and Household Appliances,garden9,21.0,59.9,1257.9,720,01-08-2017,22-07-2019,1,1,4.0,59.9,59.9,59.9,63.85947689470061
255,01-09-2017,ID_256,Kitchen Ware and Household Appliances,garden9,23.0,59.9,1377.7,720,01-09-2017,22-08-2019,1,1,4.0,59.9,59.9,59.9,56.30172903628811
256,01-10-2017,ID_257,Kitchen Ware and Household Appliances,garden9,19.0,59.9,1138.1,720,01-10-2017,21-09-2019,1,1,4.0,59.9,59.9,59.9,63.09012925871301
257,01-11-2017,ID_258,Kitchen Ware and Household Appliances,garden9,82.0,53.37910448,4397.7,365,01-11-2017,01-11-2018,0,1,4.0,52.40694444,53.64828125,53.78571429,53.285761091543534
258,01-12-2017,ID_259,Kitchen Ware and Household Appliances,garden9,40.0,55.77096774,2232.6,720,01-12-2017,21-11-2019,1,1,4.0,55.1,55.425,55.75,51.469246447492964
259,01-01-2018,ID_260,Kitchen Ware and Household Appliances,garden9,25.0,49.9,1247.5,720,01-01-2018,22-12-2019,0,1,4.0,49.9,49.9,49.9,53.92017859216773
260,01-02-2018,ID_261,Kitchen Ware and Household Appliances,garden9,44.0,51.025,2247.6,365,01-02-2018,01-02-2019,0,1,4.0,50.54516129,50.9,50.35714286,50.38219261071818
261,01-03-2018,ID_262,Kitchen Ware and Household Appliances,garden9,25.0,53.9,1347.5,720,01-03-2018,19-02-2020,1,1,4.0,53.9,53.9,53.9,55.793682141416255
262,01-04-2018,ID_263,Kitchen Ware and Household Appliances,garden9,20.0,53.9,1078.0,365,01-04-2018,01-04-2019,1,1,4.0,53.9,53.9,53.9,57.779894315750276
263,01-05-2018,ID_264,Kitchen Ware and Household Appliances,garden9,17.0,52.56666667,888.3,365,01-05-2018,01-05-2019,0,1,4.0,53.41515152,53.70952381,53.05789474,53.03004729117661
264,01-06-2018,ID_265,Kitchen Ware and Household Appliances,garden9,8.0,49.9,399.2,365,01-06-2018,01-06-2019,0,1,4.0,49.9,49.9,49.9,44.96848917501275
265,01-07-2018,ID_266,Kitchen Ware and Household Appliances,garden9,9.0,49.9,449.1,365,01-07-2018,01-07-2019,1,1,4.0,49.91,49.9,49.9,48.29080143801184
266,01-08-2018,ID_267,Kitchen Ware and Household Appliances,garden9,7.0,49.9,349.3,365,01-08-2018,01-08-2019,1,1,4.0,49.91,49.9,49.9,49.32834154540348
267,01-06-2017,ID_268,Fashion Accessories,watches6,4.0,163.0,652.0,365,01-06-2017,01-06-2018,1,2,4.2,163.0,163.0,185.0,169.94767346893767
268,01-07-2017,ID_269,Fashion Accessories,watches6,11.0,161.5909091,1777.5,720,01-07-2017,21-06-2019,1,2,4.2,161.5909091,161.5909091,197.383,166.13189962219883
269,01-08-2017,ID_270,Fashion Accessories,watches6,13.0,160.6692308,2088.7,365,01-08-2017,01-08-2018,1,2,4.2,160.6692308,160.6692308,179.9,167.3019187225741
270,01-09-2017,ID_271,Fashion Accessories,watches6,18.0,148.7785714,2762.5,365,01-09-2017,01-09-2018,1,2,4.2,148.7785714,148.7785714,164.57,154.91640816413218
271,01-10-2017,ID_272,Fashion Accessories,watches6,1.0,134.9,134.9,365,01-10-2017,01-10-2018,1,2,4.2,134.9,134.9,232.49,206.6624561874369
272,01-11-2017,ID_273,Fashion Accessories,watches6,15.0,133.0,1995.0,720,01-11-2017,22-10-2019,0,2,4.2,133.0,108.0,174.4333333,148.1739884485443
273,01-12-2017,ID_274,Fashion Accessories,watches6,4.0,149.0,596.0,720,01-12-2017,21-11-2019,1,2,4.2,149.0,108.0,185.96,166.2901769418028
274,01-02-2018,ID_275,Fashion Accessories,watches6,6.0,128.2416667,769.45,720,01-02-2018,22-01-2020,0,2,4.2,128.2416667,108.0,182.0,145.63389332955555
275,01-03-2018,ID_276,Fashion Accessories,watches6,31.0,117.4412903,3640.68,720,01-03-2018,19-02-2020,1,2,4.2,117.4412903,105.6428571,151.8784375,133.20689956103521
276,01-04-2018,ID_277,Fashion Accessories,watches6,85.0,105.648625,8961.49,365,01-04-2018,01-04-2019,1,2,4.2,105.648625,105.0,150.1333333,118.04130200080102
277,01-05-2018,ID_278,Fashion Accessories,watches6,114.0,103.7925234,11820.2,720,01-05-2018,20-04-2020,0,2,4.2,103.7925234,105.0,132.53125,117.20155769355047
278,01-06-2018,ID_279,Fashion Accessories,watches6,9.0,119.0,1071.0,365,01-06-2018,01-06-2019,0,2,4.2,119.0,105.0,138.22,125.98342603552311
279,01-07-2018,ID_280,Fashion Accessories,watches6,11.0,118.3636364,1302.0,720,01-07-2018,20-06-2020,1,2,4.2,118.3636364,105.0,155.0,133.4324152015197
280,01-08-2018,ID_281,Fashion Accessories,watches6,1.0,112.0,112.0,365,01-08-2018,01-08-2019,1,2,4.2,112.0,105.0,145.5509091,128.38353091650174
281,01-09-2017,ID_282,Apparel,cool3,1.0,29.5,29.5,365,01-09-2017,01-09-2018,1,2,4.4,99.99,29.5,29.5,30.45582857457594
282,01-01-2018,ID_283,Apparel,cool3,76.0,29.5,2242.0,720,01-01-2018,22-12-2019,0,2,4.4,99.99,129.99,29.5,54.061418677855016
283,01-03-2018,ID_284,Apparel,cool3,26.0,35.0,910.0,365,01-03-2018,01-03-2019,1,2,4.4,99.99,129.99,35.0,43.33922406434618
284,01-04-2018,ID_285,Apparel,cool3,4.0,35.0,140.0,365,01-04-2018,01-04-2019,1,2,4.4,89.86333333,129.99,35.0,63.00577753326002
285,01-05-2018,ID_286,Apparel,cool3,4.0,35.0,140.0,365,01-05-2018,01-05-2019,0,2,4.4,35.0,35.0,35.0,38.248404083422805
286,01-06-2018,ID_287,Apparel,cool3,2.0,65.0,130.0,365,01-06-2018,01-06-2019,0,2,4.4,65.0,65.0,65.0,65.44722576427802
287,01-08-2018,ID_288,Apparel,cool3,1.0,65.0,65.0,365,01-08-2018,01-08-2019,1,2,4.4,65.0,65.0,65.0,59.44898741698416
288,01-08-2017,ID_289,Fashion Accessories,perfumery2,1.0,142.5,142.5,720,01-08-2017,22-07-2019,1,2,4.4,56.99,142.5,142.5,141.36122178700404
289,01-09-2017,ID_290,Fashion Accessories,perfumery2,1.0,142.5,142.5,365,01-09-2017,01-09-2018,1,2,4.4,56.99,142.5,142.5,132.752051110272
290,01-10-2017,ID_291,Fashion Accessories,perfumery2,2.0,142.5,285.0,720,01-10-2017,21-09-2019,1,2,4.4,56.99,142.5,142.5,141.9026976477468
291,01-11-2017,ID_292,Fashion Accessories,perfumery2,8.0,118.05,944.4,720,01-11-2017,22-10-2019,0,2,4.4,56.99,118.05,118.05,115.13214190625486
292,01-12-2017,ID_293,Fashion Accessories,perfumery2,12.0,118.0,1416.0,720,01-12-2017,21-11-2019,1,2,4.4,56.99,118.0,118.0,127.69666340206201
293,01-01-2018,ID_294,Fashion Accessories,perfumery2,6.0,117.9,707.4,365,01-01-2018,01-01-2019,0,2,4.4,56.99,117.9,117.9,111.88072348468529
294,01-02-2018,ID_295,Fashion Accessories,perfumery2,11.0,117.8888889,1296.8,365,01-02-2018,01-02-2019,0,2,4.4,56.99,117.8888889,117.8888889,126.66657765333879
295,01-03-2018,ID_296,Fashion Accessories,perfumery2,4.0,117.7,470.8,720,01-03-2018,19-02-2020,1,2,4.4,50.49,117.7,117.7,110.02436798385548
296,01-04-2018,ID_297,Fashion Accessories,perfumery2,8.0,117.975,943.8,365,01-04-2018,01-04-2019,1,2,4.4,49.99,117.975,117.975,111.32054727141724
297,01-05-2018,ID_298,Fashion Accessories,perfumery2,17.0,119.9,2038.3,720,01-05-2018,20-04-2020,0,2,4.4,119.9,119.9,119.9,126.71461176062571
298,01-06-2018,ID_299,Fashion Accessories,perfumery2,14.0,119.1785714,1668.5,720,01-06-2018,21-05-2020,0,2,4.4,119.1785714,119.1785714,119.1785714,130.2345200415557
299,01-07-2018,ID_300,Fashion Accessories,perfumery2,5.0,118.7,593.5,365,01-07-2018,01-07-2019,1,2,4.4,49.99,118.7,118.7,123.37373282985791
300,01-08-2018,ID_301,Fashion Accessories,perfumery2,17.0,116.9066667,1987.4,365,01-08-2018,01-08-2019,1,2,4.4,49.99,116.9066667,116.9066667,122.44541066697053
301,01-03-2017,ID_302,Apparel,cool2,8.0,129.99,1039.92,365,01-03-2017,01-03-2018,1,2,4.3,99.99,129.99,129.99,133.62617367855546
302,01-04-2017,ID_303,Apparel,cool2,14.0,129.99,1819.86,365,01-04-2017,01-04-2018,1,2,4.3,99.99,129.99,129.99,140.71046386963377
303,01-05-2017,ID_304,Apparel,cool2,18.0,129.99,2339.82,720,01-05-2017,21-04-2019,1,2,4.3,99.99,129.99,129.99,118.62997051683844
304,01-06-2017,ID_305,Apparel,cool2,17.0,129.99,2209.83,720,01-06-2017,22-05-2019,1,2,4.3,99.99,129.99,129.99,128.59124934595965
305,01-07-2017,ID_306,Apparel,cool2,16.0,129.99,2079.84,365,01-07-2017,01-07-2018,1,2,4.3,99.99,129.99,129.99,135.04597897151274
306,01-08-2017,ID_307,Apparel,cool2,16.0,116.9275,1870.84,720,01-08-2017,22-07-2019,1,2,4.3,99.99,116.9275,116.9275,119.33663873245933
307,01-10-2017,ID_308,Apparel,cool2,10.0,119.99,1199.9,365,01-10-2017,01-10-2018,1,2,4.3,99.99,119.99,119.99,121.25703343296496
308,01-11-2017,ID_309,Apparel,cool2,9.0,129.99,1169.91,720,01-11-2017,22-10-2019,0,2,4.3,99.99,129.99,129.99,127.3747485212907
